CASENUM,hsgpa,SUPER V,SUPER M,Superset,STEMINDEX,NONSTEM INDEX,AL,FAR,SEX,ETHNIC,ACPROG1,termhrs,Math Tier,CRS1 ,CRS1 name,c1 grade,gradeN,C2 ID,C2 Name,C2 Grade,grade2N,1TG Bla,1TG zer,1T GD b,1T GD z,ACPROG2,Change,C F STEM,C T STEM,STEM1,CUMHRS2,CG Bla,CG 0,FG D b,FG D z,RATE,RATE.WSD
160,3.46,580,580,1140,3796,3908,3,1,2,7,BSAS,15,2,111,College Math for Aviation I,C,2,,,,,3,3,0.46,0.46,BSA,1,0,0,0,115,2.791,2.791,0.669,0.669,G,G
501,3.15,600,600,1180,3670,3700,4,1,2,7,BSAS,16,2,112,College Math for Aviation II,AU,0,,,,,3.333,3.333,-0.183,-0.183,BSAS,0,0,0,0,124,3.555,3.555,-0.405,-0.405,G,G
25,3.47,660,620,1280,3982,4056,4,1,2,2,BSAE,16,4,241,Calculus & Analytical Geom I,B,3,,,,,2.923,2.923,0.547,0.547,BSEP,1,0,0,1,118,2.975,2.975,0.495,0.495,G,G
109,3.19,620,640,1200,3754,3752,4,1,1,7,BSAE,16,4,241,Calculus & Analytical Geom I,B,3,,,,,2.615,2.615,0.575,0.575,BSHS,1,1,0,1,131,2.864,2.864,0.326,0.326,G,G
679,2.846,600,600,1200,3507.6,3476.8,0,0,2,7,BSAE,15,4,140,College Algebra,W,0,142,Trigonometry,W,0, ,0,,2.846,BSAE,0,0,0,1,0, ,0,,2.846,N,W
181,3.54,730,780,1390,4294,4222,0,0,2,7,BSAE,15,4,243,Calculus & Analytical Geom III,A,4,,,,,3.8,3.8,-0.26,-0.26,BSAE,0,0,0,1,57,3.8,3.8,-0.26,-0.26,N,W
14,3.6,610,610,1210,3980,4090,4,1,2,7,BSAS,16,2,111,College Math for Aviation I,B,3,,,,,3.625,3.625,-0.025,-0.025,BSAS,0,0,0,0,161,3.864,3.864,-0.264,-0.264,G,G
814,3.16,640,640,1200,3736,3728,2,1,2,7,BSAS,15,2,112,College Math for Aviation II,C,2,,,,,3.214,3.214,-0.054,-0.054,BSA,1,0,0,0,117,3.204,3.204,-0.044,-0.044,G,G
692,3.9,640,640,1180,4160,4300,1,0,1,7,BSAE,16,4,243,Calculus & Analytical Geom III,F,0,,,,,1.462,1.462,2.438,2.438,BSAE,0,0,0,1,57,2.903,2.903,0.997,0.997,N,W
270,2.97,550,640,1160,3582,3536,4,1,2,7,BSBA,16,2,120,Quantitative Methods I,A,4,,,,,3.063,3.063,-0.093,-0.093,BSBA,0,0,0,0,16,3.063,3.063,-0.093,-0.093,N,W
694,3.98,790,780,1570,4738,4754,4,1,2,7,BSAE,17,4,243,Calculus & Analytical Geom III,A,4,,,,,3,3,0.98,0.98,BSAE,1,0,0,1,122,3.122,3.122,0.858,0.858,G,G
242,3.54,510,620,1130,3874,3962,3,1,2,7,BSAS,16,2,112,College Math for Aviation II,A,4,,,,,3.4,3.4,0.14,0.14,BSAS,1,0,0,0,46,2.86,2.86,0.68,0.68,N,W
364,3.64,650,650,1250,4084,4162,3,1,2,7,BSAE,16,4,243,Calculus & Analytical Geom III,C,2,,,,,3.125,3.125,0.515,0.515,BSAE,0,0,0,1,96.8,2.889,2.889,0.751,0.751,N,W
627,4,700,740,1440,4580,4640,4,1,2,7,BSAE,16,4,243,Calculus & Analytical Geom III,A,4,,,,,4,4,0,0,BSAE,0,0,0,1,126,4,4,0,0,G,G
672,2.36,540,540,990,2946,2878,4,1,2,7,BSAS,14,1,6,Intermediate Algebra,B,3,,,,,2,2,0.36,0.36,BSAS,0,0,0,0,121,2.34,2.34,0.02,0.02,G,G
460,3.7,650,650,1300,4170,4260,3,1,2,7,BSAE,16,4,242,Calculus & Analytical Geom II,D,1,,,,,2.938,2.938,0.762,0.762,BSAE,1,0,0,1,150,3.069,3.069,0.631,0.631,G,G
740,2.25,630,630,1250,3230,3050,3,1,2,9,BSAS,12,,,,,,,,,,1.75,1.75,0.5,0.5,BSAMS,1,0,0,0,22,1.792,1.792,0.458,0.458,N,S
860,3.66,650,650,1130,3976,4058,4,1,2,4,BSAE,16,4,241,Calculus & Analytical Geom I,A,4,,,,,3.688,3.688,-0.028,-0.028,BSAE,1,0,0,1,127,3.397,3.397,0.263,0.263,G,G
82,3.91,760,780,1440,4566,4568,4,1,2,7,BSAE,16,6,399,Special Topics in Mathematics,A,4,441,Advanced Engineering Math I,A,4,3.813,3.813,0.097,0.097,BSAE,0,0,0,1,124,3.458,3.458,0.452,0.452,G,G
535,3.3,430,410,840,3230,3480,0,0,2,2,BSAS,14,2,111,College Math for Aviation I,F,0,,,,,2,2,1.3,1.3,BSAS,0,0,0,0,10,2,2,1.3,1.3,N,W
496,3.93,610,610,1150,4118,4294,0,0,2,7,BSAEL,17,2,112,College Math for Aviation II,B,3,,,,,3.267,3.267,0.663,0.663,BSAS,1,1,0,1,24,3.267,3.267,0.663,0.663,N,W
324,3.09,670,670,1160,3684,3632,4,1,1,4,BSAE,16,4,241,Calculus & Analytical Geom I,B,3,,,,,2.5,2.5,0.59,0.59,BSAE,0,0,0,1,126,2.729,2.729,0.361,0.361,G,G
907,3.49,570,520,1090,3704,3882,2,1,2,7,BSAE,15,4,140,College Algebra,A,4,142,Trigonometry,B,3,3.2,3.2,0.29,0.29,BSAE,0,0,0,1,6,4,4,-0.51,-0.51,N,W
714,3.01,530,530,1030,3366,3438,2,1,2,7,BSAE,15,3,140,College Algebra,C,2,,,,,3.2,3.2,-0.19,-0.19,BSAE,1,0,0,1,24,1.645,1.645,1.365,1.365,N,S
59,3,640,620,1260,3680,3660,4,1,2,7,BSAE,17,4,241,Calculus & Analytical Geom I,F,0,,,,,1.429,1.429,1.571,1.571,BSATM,1,1,0,1,104,3.173,3.173,-0.173,-0.173,G,G
726,2.72,410,410,760,2802,2936,2,1,2,7,BSASP,14,2,111,College Math for Aviation I,D,1,,,,,2.5,2.5,0.22,0.22,BSASP,1,0,0,0,96,2.162,2.162,0.558,0.558,N,W
836,3.01,520,500,1020,3326,3428,3,1,2,7,BSAS,13,2,111,College Math for Aviation I,C,2,,,,,2.5,2.5,0.51,0.51,BSAS,0,0,0,0,111,2.629,2.629,0.381,0.381,G,G
21,3.86,700,660,1360,4336,4448,2,1,2,7,BSATM,16,,,,,,,,,,4,4,-0.14,-0.14,BSATM,0,0,0,0,115,3.775,3.775,0.085,0.085,G,G
131,3.71,590,640,1230,4096,4198,4,1,2,7,BSSP,16,4,241,Calculus & Analytical Geom I,B,3,,,,,3.688,3.688,0.022,0.022,BSSP,1,0,0,1,129,3.578,3.578,0.132,0.132,G,G
939,2.3,640,640,1210,3230,3050,0,0,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,D,1,,,,,1.438,1.438,0.862,0.862,BSAE,0,0,0,1,19,1.842,1.842,0.458,0.458,N,S
940,3.97,640,620,1260,4262,4436,0,0,2,7,BSAE,17,4,243,Calculus & Analytical Geom III,C,2,,,,,2.647,2.647,1.323,1.323,BSAE,0,0,0,1,125,3.035,3.035,0.935,0.935,G,G
703,3.75,650,650,1290,4190,4290,2,1,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,A,4,,,,,3.688,3.688,0.062,0.062,BSAE,0,0,0,1,123,3.125,3.125,0.625,0.625,G,G
619,3.59,550,550,990,3694,3862,2,1,1,2,BSAE,17,4,241,Calculus & Analytical Geom I,A,4,,,,,2.882,2.882,0.708,0.708,BSAE,1,0,0,1,127,3.047,3.047,0.543,0.543,G,G
562,3.65,700,650,1350,4190,4270,4,1,1,7,BSAE,17,4,241,Calculus & Analytical Geom I,B,3,,,,,3.071,3.071,0.579,0.579,BSAE,1,0,0,1,138,3.144,3.144,0.506,0.506,G,G
491,3,640,640,1150,3590,3550,2,1,2,7,BSAS,13,2,112,College Math for Aviation II,AU,0,,,,,2.2,2.2,0.8,0.8,BSAS,0,0,0,0,119,2.774,2.774,0.226,0.226,G,G
742,3.4,630,630,1230,3900,3950,4,1,2,7,BSAS,16,2,112,College Math for Aviation II,A,4,,,,,3.8,3.8,-0.4,-0.4,BSAS,1,0,0,0,125,3.702,3.702,-0.302,-0.302,G,G
716,3.88,630,630,1150,4108,4254,4,1,2,7,BSAE,16,4,242,Calculus & Analytical Geom II,D,1,,,,,1.938,1.938,1.942,1.942,BSAE,1,0,0,1,119,2.725,2.725,1.155,1.155,G,G
736,2.7,490,500,990,3110,3150,4,1,2,4,BSASP,15,2,111,College Math for Aviation I,C,2,,,,,2.733,2.733,-0.033,-0.033,BSHS,0,0,0,0,114,2.962,2.962,-0.262,-0.262,G,G
507,3.71,600,620,1220,4066,4188,4,1,2,7,BSSE,15,4,242,Calculus & Analytical Geom II,C,2,,,,,2.933,2.933,0.777,0.777,BSSE,1,0,0,1,130,3.168,3.168,0.542,0.542,G,G
53,2.88,530,620,1070,3418,3374,0,0,2,7,BSEE,15,4,242,Calculus & Analytical Geom II,F,0,,,,,0.833,0.833,2.047,2.047,BSEE,0,0,0,1,18,2.833,2.833,0.047,0.047,N,W
169,3.78,740,790,1530,4588,4554,4,1,2,7,BSAS,16,3,242,Calculus & Analytical Geom II,B,3,,,,,3.563,3.563,0.217,0.217,BSAE,0,0,0,0,138,3.22,3.22,0.56,0.56,G,G
928,2.68,600,600,1070,3278,3214,4,1,1,9,BSBA,17,2,120,Quantitative Methods I,A,4,,,,,2.706,2.706,-0.026,-0.026,BSBA,0,0,0,0,109,2.872,2.872,-0.192,-0.192,G,G
817,3.7,750,750,1340,4310,4300,4,1,2,7,BSAS,17,3,241,Calculus & Analytical Geom I,C,2,,,,,3.688,3.688,0.012,0.012,BSAS,1,0,0,0,118,3.83,3.83,-0.13,-0.13,G,G
707,3.04,580,580,1050,3454,3482,0,0,2,7,BSAE,16,4,241,Calculus & Analytical Geom I,F,0,,,,,0.429,0.429,2.611,2.611,BSAE,0,0,0,1,3, ,0,,3.04,N,W
355,3.88,650,650,1230,4208,4334,3,1,2,9,BSME,17,4,243,Calculus & Analytical Geom III,A,4,,,,,4,4,-0.12,-0.12,BSME,1,0,0,1,129,3.585,3.585,0.295,0.295,G,G
417,2.78,450,540,970,3178,3194,3,1,2,9,BSAS,14,1,5,Quantitative Skills,B,3,,,,,2.308,2.308,0.472,0.472,BSHS,1,0,0,0,29,1.886,1.886,0.894,0.894,N,S
958,2.23,590,450,1040,2828,2824,0,0,1,7,BSHS,16,1,6,Intermediate Algebra,F,0,,,,,0,0,2.23,2.23,BSBC,0,0,0,0,0,0,0,2.23,2.23,N,S
833,3.02,520,540,1060,3412,3476,3,1,2,7,NDCOE,15,4,140,College Algebra,C,2,142,Trigonometry,B,3,2.8,2.8,0.22,0.22,NDCOE,0,0,0,1,15,2.8,2.8,0.22,0.22,N,W
90,3.01,500,490,990,3286,3398,0,0,2,7,BSAS,13,2,111,College Math for Aviation I,D,1,,,,,1.462,1.462,1.548,1.548,BSAS,1,0,0,0,25,1.789,1.789,1.221,1.221,N,S
557,2.96,530,540,990,3306,3358,0,0,2,7,BSAE,17,4,241,Calculus & Analytical Geom I,B,3,,,,,2.412,2.412,0.548,0.548,BSAE,0,0,0,1,26,2.412,2.412,0.548,0.548,N,W
433,2.3,550,550,990,2920,2830,4,1,2,9,NDCOS,14,1,6,Intermediate Algebra,F,0,,,,,0,0,2.3,2.3,NDCOS,0,0,0,0,0, ,0,,2.3,N,S
387,2,600,600,1120,2920,2720,3,1,2,7,BSAS,16,,,,,,,,,,3.067,3.067,-1.067,-1.067,BSAS,0,0,0,0,118,3.697,3.697,-1.697,-1.697,G,G
965,3.1,550,550,1050,3460,3530,0,0,1,7,BSHFP,12,,,,,,,,,,2.25,2.25,0.85,0.85,BSBA,1,0,0,0,120,3.538,3.538,-0.438,-0.438,G,G
967,3.8,720,720,1230,4230,4270,0,0,2,7,BSAS,16,,,,,,,,,,4,4,-0.2,-0.2,BSAS,0,0,0,0,119,3.835,3.835,-0.035,-0.035,G,G
721,3.23,480,480,930,3348,3514,4,1,2,9,NDCOS,16,1,6,Intermediate Algebra,F,0,,,,,1.6,1.6,1.63,1.63,NDCOS,1,0,0,0,25,1.649,1.649,1.581,1.581,N,S
969,2.28,570,400,970,2738,2794,0,0,2,9,BSAS,17,1,6,Intermediate Algebra,W,0,,,,,0.214,0.214,2.066,2.066,BSAS,0,0,0,0,2,0.231,0.231,2.049,2.049,N,S
970,3.3,580,580,1140,3700,3780,0,0,2,9,BSAS,16,2,111,College Math for Aviation I,W,0,,,,, ,0,,3.3,BSAS,0,0,0,0,0, ,0,,3.3,N,S
179,4,670,720,1390,4510,4590,0,0,2,7,BSCE,17,4,243,Calculus & Analytical Geom III,A,4,,,,,3.353,3.353,0.647,0.647,BSCE,1,0,0,1,38,3.353,3.353,0.647,0.647,N,W
971,3.62,650,650,1240,4062,4136,0,0,2,7,BSAS,16,2,111,College Math for Aviation I,B,3,,,,,3.6,3.6,0.02,0.02,BSAS,0,0,0,0,0, ,0,,3.62,N,W
