CASENUM,Strm,AIDYEAR,INCOME,EFC,FA.IFS,FA.SCH,FA.SUB,FA.UNSUB,FA.PERK,FA.PELL,FA.OTHER
1988,FALL 14,2015,75115,11675,5250,0,1750,1000,0,0,15981
1988,SPRING 15,2015,75115,11675,5000,0,1750,1000,0,0,38981
1989,FALL 14,2015,160670,21430,5100,0,0,0,0,0,8847
1989,SPRING 15,2015,160670,21430,4850,0,0,0,0,0,8847
1990,FALL 14,2015,182819,41947,6400,0,0,2750,0,0,37706
1990,SPRING 15,2015,182819,41947,6400,0,0,2750,0,0,14706
1991,SPRING 15,2015,0,0,0,5856,0,0,0,0,0
1992,FALL 14,2015,86287,18172,10150,0,1750,0,0,0,0
1992,SPRING 15,2015,86287,18172,9900,0,1750,0,0,0,0
1993,FALL 14,2015,4411,0,6600,1236,1750,3000,0,2865,1500
1993,SPRING 15,2015,4411,0,6600,1236,1750,3000,2000,2865,2500
1994,FALL 14,2015,70000,8953,9550,0,1750,1000,0,0,9364
1994,SPRING 15,2015,70000,8953,9550,0,1750,1000,0,0,9364
1995,FALL 14,2015,57888,3247,5950,0,1750,1000,1500,1240,9425
1995,SPRING 15,2015,57888,3247,5700,0,1750,1000,1500,1240,9425
1996,FALL 14,2015,37123,557,7450,0,1750,1000,0,2590,11066
1996,SPRING 15,2015,37123,557,7450,0,1750,1000,0,2590,11066
1997,FALL 14,2015,169075,75073,0,1339,0,0,0,0,1500
1997,SPRING 15,2015,169075,75073,0,7092,0,0,0,0,1500
1998,FALL 14,2015,44274,3450,7100,1339,1750,1000,0,1140,12067
1998,SPRING 15,2015,44274,3450,6850,1648,1750,1000,0,855,12067
1999,FALL 14,2015,226824,57756,9150,0,0,0,0,0,0
1999,SPRING 15,2015,226824,57756,8900,0,0,0,0,0,0
2000,FALL 14,2015,59063,4801,9550,0,1750,1000,0,440,6500
2002,FALL 14,2015,29137,0,3550,0,1750,0,0,2865,14691
2002,SPRING 15,2015,29137,0,3550,0,1750,0,0,2865,14691
2002,SUMMER 15,2015,29137,0,0,0,0,0,0,0,5000
2003,FALL 14,2015,0,0,6350,0,0,0,0,0,0
2004,FALL 14,2015,114577,22483,4300,0,1750,1000,0,0,37806
2004,SPRING 15,2015,114577,22483,4300,0,1750,1000,0,0,14806
2005,FALL 14,2015,92943,13124,7700,0,1750,1000,0,0,1500
2005,SPRING 15,2015,92943,13124,7700,0,1750,1000,0,0,1500
2006,FALL 14,2015,150000,31460,3450,0,1750,1000,0,0,36500
2006,SPRING 15,2015,150000,31460,3200,0,1750,1000,0,0,13500
2007,FALL 14,2015,146848,44413,7000,0,0,0,0,0,0
2007,SPRING 15,2015,146848,44413,7000,0,0,0,0,0,0
2008,FALL 14,2015,180118,100012,6050,0,0,0,0,0,0
2008,SPRING 15,2015,180118,100012,5800,0,0,0,0,0,0
2009,FALL 14,2015,47295,2410,6000,0,1750,1000,0,1640,25461
2009,SPRING 15,2015,47295,2410,6000,0,1750,1000,0,1640,15539
2009,SUMMER 15,2015,47295,2410,0,0,875,1500,5500,0,20000
2010,FALL 14,2015,132068,36236,3450,0,1750,1000,0,0,17781
2010,SPRING 15,2015,132068,36236,3200,0,1750,1000,0,0,17781
2011,FALL 14,2015,273050,33805,4650,300,1750,1000,0,0,0
2011,SPRING 15,2015,273050,33805,4400,300,1750,1000,0,0,0
2012,FALL 14,2015,145649,15449,7800,0,1750,1000,0,0,33377
2012,SPRING 15,2015,145649,15449,7550,0,1750,1000,0,0,10377
2013,FALL 14,2015,79844,71808,1000,0,0,0,0,0,1500
2013,SPRING 15,2015,79844,71808,1000,0,0,0,0,0,1500
2014,FALL 14,2015,186819,63275,250,0,0,2750,0,0,33581
2014,SPRING 15,2015,186819,63275,0,0,0,2750,0,0,20981
2015,FALL 14,2015,143079,33925,5000,0,519,2232,0,0,1500
2015,SPRING 15,2015,143079,33925,4750,0,518,2231,0,0,1500
2016,FALL 14,2015,27211,0,9550,0,1750,1000,0,2865,1500
2017,FALL 14,2015,221024,89753,3000,0,0,2750,0,0,22500
2017,SPRING 15,2015,221024,89753,3000,0,0,2750,0,0,22500
2018,FALL 14,2015,78410,10456,5400,7600,1750,1000,0,0,8839
2018,SPRING 15,2015,78410,10456,4900,7600,1750,1000,0,0,9089
2019,FALL 14,2015,291204,71030,5700,0,0,2750,0,0,38656
2019,SPRING 15,2015,291204,71030,5450,0,0,2750,0,0,15656
2020,FALL 14,2015,90891,6842,6100,0,1750,1000,0,0,13750
2020,SPRING 15,2015,90891,6842,5850,0,1750,1000,0,0,13750
2021,FALL 14,2015,104494,17544,7300,0,0,0,0,0,0
2021,SPRING 15,2015,104494,17544,7050,0,0,0,0,0,0
2022,FALL 14,2015,17162,0,3550,0,1750,3000,0,2865,4500
2022,SPRING 15,2015,17162,0,3550,0,1750,3000,0,2865,5500
2023,FALL 14,2015,52735,4885,4750,0,1750,0,0,440,0
2023,SPRING 15,2015,52735,4885,4500,0,1750,0,0,330,0
2024,FALL 14,2015,193886,26008,4000,0,1750,1000,0,0,40106
2024,SPRING 15,2015,193886,26008,4000,0,1750,1000,0,0,17106
2025,FALL 14,2015,424000,203624,9550,1001,0,0,0,0,1500
2025,SPRING 15,2015,424000,203624,9550,924,0,0,0,0,1500
2026,FALL 14,2015,110591,20715,8150,2500,1750,1000,0,0,7500
2026,SPRING 15,2015,110591,20715,7900,350,1750,1000,0,0,16625
2027,FALL 14,2015,63738,4468,4450,0,1750,1000,0,640,15500
2027,SPRING 15,2015,63738,4468,4200,0,1750,1000,0,640,14500
2028,FALL 14,2015,76000,11163,6382,1,0,0,0,0,0
2028,SPRING 15,2015,76000,11163,6382,0,0,0,0,0,0
2029,FALL 14,2015,90321,6205,3700,600,1750,1000,0,0,40406
2029,SPRING 15,2015,90321,6205,3700,0,1750,1000,0,0,17406
2030,FALL 14,2015,85245,19851,4800,0,0,0,0,0,0
2030,SPRING 15,2015,85245,19851,4550,0,0,0,0,0,0
2031,FALL 14,2015,0,0,5100,0,1750,1000,0,2865,13266
2031,SPRING 15,2015,0,0,4850,0,1750,1000,0,2865,13266
2032,FALL 14,2015,171412,161092,4650,0,0,0,0,0,0
2032,SPRING 15,2015,171412,161092,4650,0,0,0,0,0,0
2033,FALL 14,2015,0,0,7150,0,0,0,0,0,0
2033,SPRING 15,2015,0,0,7150,0,0,0,0,0,0
2034,FALL 14,2015,64710,9991,6600,1001,0,0,0,0,1500
2034,SPRING 15,2015,64710,9991,6350,1155,0,0,0,0,1500
2035,FALL 14,2015,0,0,6507,1,0,0,0,0,0
2035,SPRING 15,2015,0,0,6257,0,0,0,0,0,0
2036,FALL 14,2015,45450,3410,2750,0,1750,3000,2000,1140,30201
2036,SPRING 15,2015,45450,3410,2500,0,1750,3000,2000,1140,15000
2037,FALL 14,2015,64372,13775,5800,1001,0,0,0,0,1500
2037,SPRING 15,2015,64372,13775,5550,1155,0,0,0,0,1500
2038,FALL 14,2015,37412,1913,10150,0,1750,1000,0,1890,0
2038,SPRING 15,2015,37412,1913,10150,0,1750,1000,0,1890,0
2039,FALL 14,2015,94675,13047,0,0,1750,1000,0,0,1500
2039,SPRING 15,2015,94675,13047,0,4356,1750,1000,0,0,1500
2040,FALL 14,2015,111522,42779,7150,1442,0,2750,0,0,1500
2040,SPRING 15,2015,111522,42779,6900,1442,0,2750,0,0,1500
2041,FALL 14,2015,520,0,9550,0,0,0,0,2865,1500
2041,SPRING 15,2015,520,0,9550,0,0,0,0,2865,1500
2042,FALL 14,2015,84362,7875,12500,0,0,0,0,0,0
2042,SPRING 15,2015,84362,7875,2500,1,0,0,0,0,0
2043,FALL 14,2015,49025,444,13600,0,1750,1000,0,2640,1500
2044,FALL 14,2015,57854,3825,7150,1,0,0,0,940,0
2044,SPRING 15,2015,57854,3825,7150,0,0,0,0,940,0
2045,FALL 14,2015,109188,20917,9550,0,0,0,0,0,6500
2045,SPRING 15,2015,109188,20917,9550,0,0,0,0,0,6500
2046,FALL 14,2015,55078,3891,6800,500,0,0,0,940,0
2046,SPRING 15,2015,55078,3891,6800,500,0,0,0,940,0
2047,FALL 14,2015,133633,35603,5450,1232,0,2750,0,0,1500
2047,SPRING 15,2015,133633,35603,5200,1155,0,2750,0,0,1500
2048,FALL 14,2015,173117,47181,9550,1001,0,2750,0,0,1500
2048,SPRING 15,2015,173117,47181,9550,1078,0,2750,0,0,1500
2049,FALL 14,2015,133411,15253,7350,625,1750,1000,0,0,10950
2049,SPRING 15,2015,133411,15253,7350,1875,1750,1000,0,0,10950
2050,FALL 14,2015,300000,124865,7625,0,0,2750,0,0,0
2050,SPRING 15,2015,300000,124865,7375,0,0,2750,0,0,0
2050,SUMMER 15,2015,300000,124865,0,0,875,500,0,0,0
2051,FALL 14,2015,295018,88577,5750,0,0,0,0,0,0
2051,SPRING 15,2015,295018,88577,5500,0,0,0,0,0,0
2052,FALL 14,2015,209740,57661,4000,250,0,2750,0,0,15000
2052,SPRING 15,2015,209740,57661,3750,250,0,2750,0,0,15000
2053,FALL 14,2015,199117,47714,3250,0,0,0,0,0,0
2053,SPRING 15,2015,199117,47714,3000,5856,0,0,0,0,0
2054,FALL 14,2015,88118,19492,9550,0,1750,1000,0,0,1500
2054,SPRING 15,2015,88118,19492,9550,0,1750,1000,0,0,1500
2055,FALL 14,2015,277066,69763,0,0,0,2750,0,0,21106
2055,SPRING 15,2015,277066,69763,0,0,0,2750,0,0,21106
2056,FALL 14,2015,271335,77966,4900,0,0,0,0,0,0
2056,SPRING 15,2015,271335,77966,4650,0,0,0,0,0,0
2057,FALL 14,2015,136732,30668,4400,1,1750,1000,0,0,0
2057,SPRING 15,2015,136732,30668,4400,0,1750,0,0,0,0
2058,FALL 14,2015,22101,0,9800,2500,1750,1000,1000,2865,26520
2058,SPRING 15,2015,22101,0,9550,2500,1750,1000,1000,2865,11723
2059,FALL 14,2015,54700,5077,5500,0,1750,1000,0,340,0
2059,SPRING 15,2015,54700,5077,5250,0,1750,1000,0,340,0
2060,FALL 14,2015,148845,32377,9600,0,0,2750,0,0,0
2060,SPRING 15,2015,148845,32377,9350,0,0,2750,0,0,0
2061,FALL 14,2015,532330,224757,2750,0,0,2750,0,0,10266
2062,FALL 14,2015,51998,136,3642,1,0,0,0,2790,0
2062,SPRING 15,2015,51998,136,3642,0,0,0,0,2690,0
2063,FALL 14,2015,32495,0,10150,0,1750,1000,0,2865,5186
2063,SPRING 15,2015,32495,0,10150,0,1750,1000,0,2865,5186
2064,FALL 14,2015,61390,8120,7200,0,0,0,0,0,13906
2064,SPRING 15,2015,61390,8120,7200,0,0,0,0,0,13906
2065,FALL 14,2015,92509,7182,12500,1585,1750,1000,0,0,1500
2065,SPRING 15,2015,92509,7182,12500,1339,1750,1000,0,0,1500
2066,FALL 14,2015,0,0,7450,0,0,0,0,0,0
2066,SPRING 15,2015,0,0,7450,0,0,0,0,0,0
2067,FALL 14,2015,66365,8588,0,2442,0,0,0,0,1500
2067,SPRING 15,2015,66365,8588,0,6107,0,0,0,0,1500
2067,SUMMER 15,2015,66365,8588,0,8372,0,0,0,0,0
2068,FALL 14,2015,110366,21417,0,750,0,0,0,0,0
2068,SPRING 15,2015,110366,21417,0,6606,0,0,0,0,0
2069,FALL 14,2015,0,0,10100,500,0,0,0,0,0
2069,SPRING 15,2015,0,0,9850,0,0,0,0,0,0
2070,FALL 14,2015,34635,1781,4900,0,1750,1000,0,498,1500
2070,SPRING 15,2015,34635,1781,4650,0,1750,1000,0,1990,1500
2071,FALL 14,2015,0,0,7950,0,0,0,0,0,0
2071,SPRING 15,2015,0,0,7700,0,0,0,0,0,0
2072,FALL 14,2015,11040,0,5850,1500,1750,0,0,2865,13641
2072,SPRING 15,2015,11040,0,5600,2000,1750,0,0,2865,12000
2073,FALL 14,2015,20623,0,5500,2045,1750,3000,2000,2865,2500
2073,SPRING 15,2015,20623,0,5250,2045,1750,3000,2000,2865,2500
2074,FALL 14,2015,101433,18649,8400,0,0,2750,0,0,6500
2074,SPRING 15,2015,101433,18649,8150,0,0,2750,0,0,6500
2075,FALL 14,2015,61187,5544,7750,0,1750,1000,0,0,13481
2075,SPRING 15,2015,61187,5544,7500,0,1750,1000,0,0,13481
2076,FALL 14,2015,0,0,13600,1545,0,0,0,2865,4000
2076,SPRING 15,2015,0,0,13600,1442,0,0,0,2865,4000
2077,FALL 14,2015,22467,20,6500,0,1750,1000,0,2840,4000
2077,SPRING 15,2015,22467,20,6500,0,1750,1000,0,2840,6500
2078,FALL 14,2015,41932,1387,5500,16913,0,0,0,2190,0
2078,SPRING 15,2015,41932,1387,5500,16913,0,0,0,2190,0
2079,FALL 14,2015,0,0,4400,0,0,0,0,0,0
2079,SPRING 15,2015,0,0,4150,0,0,0,0,0,0
2080,FALL 14,2015,110281,34519,4150,0,1750,0,0,0,0
2080,SPRING 15,2015,110281,34519,4150,0,1750,0,0,0,0
2081,FALL 14,2015,179093,45265,5000,0,1750,1000,0,0,25987
2081,SPRING 15,2015,179093,45265,4750,0,1750,1000,0,0,13387
2082,FALL 14,2015,6014,0,3000,0,1750,1000,0,2865,29441
2082,SPRING 15,2015,6014,0,3000,0,1750,1000,0,2865,15241
2082,SUMMER 15,2015,6014,0,0,0,875,500,0,0,15202
2083,FALL 14,2015,86509,7305,7625,0,1750,1000,0,0,13606
2083,SPRING 15,2015,86509,7305,7375,0,1750,1000,0,0,13606
2084,FALL 14,2015,152584,11470,4350,0,1750,1000,0,0,16881
2084,SPRING 15,2015,152584,11470,4100,0,1750,1000,0,0,16881
2085,FALL 14,2015,108259,80083,7200,0,0,0,0,0,0
2085,SPRING 15,2015,108259,80083,6950,0,0,0,0,0,0
2086,FALL 14,2015,104904,20742,12500,0,0,0,0,0,0
2086,SPRING 15,2015,104904,20742,12500,0,0,0,0,0,0
2087,FALL 14,2015,1744,0,4100,0,1750,1000,0,2865,23750
2087,SPRING 15,2015,1744,0,4100,0,1750,1000,0,2865,23750
2088,FALL 14,2015,45839,2377,7000,0,1750,0,0,1690,7500
2088,SPRING 15,2015,45839,2377,6750,0,1750,0,0,845,7500
2090,FALL 14,2015,34625,356,13600,1648,1750,1000,0,2690,2500
2090,SPRING 15,2015,34625,356,13600,1236,1750,1000,0,2018,2500
2091,FALL 14,2015,251462,100862,12500,0,0,0,0,0,0
2091,SPRING 15,2015,251462,100862,12500,0,0,0,0,0,0
2092,FALL 14,2015,66252,8506,2900,0,1750,1000,0,0,25000
2092,SPRING 15,2015,66252,8506,2650,0,1750,1000,0,0,15000
2093,FALL 14,2015,278461,37800,4650,0,431,2319,0,0,14000
2094,FALL 14,2015,81838,33613,7350,0,0,0,0,0,0
2094,SPRING 15,2015,81838,33613,7350,0,0,0,0,0,0
2095,FALL 14,2015,71294,9403,0,1648,0,0,0,0,15360
2095,SPRING 15,2015,71294,9403,0,1545,0,0,0,0,15360
2096,FALL 14,2015,0,0,3000,0,1750,3000,2500,2865,4000
2096,SPRING 15,2015,0,0,3000,0,1750,3000,2500,2865,4000
2097,FALL 14,2015,95248,17748,5450,0,1750,1000,0,0,34056
2097,SPRING 15,2015,95248,17748,5450,0,1750,1000,0,0,15656
2098,FALL 14,2015,162576,39255,6100,0,0,2750,0,0,15006
2098,SPRING 15,2015,162576,39255,6100,0,0,2750,0,0,15006
2099,FALL 14,2015,95426,17612,5400,0,1750,1000,2500,0,0
2099,SPRING 15,2015,95426,17612,5150,0,1750,1000,2500,0,0
2100,FALL 14,2015,64106,3102,5200,0,0,0,0,1290,0
2100,SPRING 15,2015,64106,3102,5200,0,0,0,0,1290,0
2101,FALL 14,2015,0,0,6382,1,0,0,0,0,0
2101,SPRING 15,2015,0,0,6382,0,0,0,0,0,0
2102,FALL 14,2015,272036,40930,6400,1,0,2750,0,0,0
2102,SPRING 15,2015,272036,40930,6400,0,0,2750,0,0,0
2103,FALL 14,2015,137810,37694,9650,0,0,0,0,0,0
2103,SPRING 15,2015,137810,37694,9400,0,0,0,0,0,0
2104,FALL 14,2015,106650,17866,6750,0,1750,1000,0,0,7500
2104,SPRING 15,2015,106650,17866,6500,0,1750,1000,0,0,7500
2104,SUMMER 15,2015,106650,17866,0,0,1750,1000,0,0,9596
2105,FALL 14,2015,151594,14264,3350,1500,1750,3000,0,0,0
2105,SPRING 15,2015,151594,14264,3100,1500,1750,3000,0,0,0
2106,FALL 14,2015,148009,14893,7100,0,1750,1000,0,0,0
2106,SPRING 15,2015,148009,14893,6850,15249,1750,1000,0,0,0
2107,FALL 14,2015,161441,41390,3200,0,86,2664,0,0,18031
2107,SPRING 15,2015,161441,41390,2950,0,86,2664,0,0,18031
2108,FALL 14,2015,226723,58208,8650,500,0,2750,0,0,0
2108,SPRING 15,2015,226723,58208,8400,500,0,2750,0,0,0
2109,FALL 14,2015,89332,18667,6300,0,1750,1000,0,0,37931
2109,SPRING 15,2015,89332,18667,6050,0,1750,1000,0,0,14931
2110,FALL 14,2015,0,0,8450,0,0,0,0,0,0
2110,SPRING 15,2015,0,0,8200,0,0,0,0,0,0
2111,FALL 14,2015,127642,158611,5200,1250,0,0,0,0,0
2111,SPRING 15,2015,127642,158611,5200,1250,0,0,0,0,0
2112,FALL 14,2015,30094,740,5750,250,1750,3000,0,2490,0
2112,SPRING 15,2015,30094,740,4255,500,1750,3000,0,2490,0
2113,FALL 14,2015,238261,87543,8850,0,0,0,0,0,0
2113,SPRING 15,2015,238261,87543,8600,0,0,0,0,0,0
2114,FALL 14,2015,0,0,0,3000,0,0,0,0,0
2114,SPRING 15,2015,0,0,0,1000,0,0,0,0,0
2115,FALL 14,2015,72228,4153,8000,0,0,0,0,790,17059
2115,SPRING 15,2015,72228,4153,7750,0,0,0,0,790,12941
2116,FALL 14,2015,150519,41447,7000,500,0,0,0,0,0
2116,SPRING 15,2015,150519,41447,6750,501,0,0,0,0,0
2117,FALL 14,2015,101665,20418,7500,0,1750,1000,0,0,0
2117,SPRING 15,2015,101665,20418,7500,0,1750,1000,0,0,0
2118,FALL 14,2015,0,0,4400,0,0,0,0,0,0
2118,SPRING 15,2015,0,0,4150,0,0,0,0,0,0
2119,FALL 14,2015,85300,15388,3850,3500,1750,1000,0,0,16131
2119,SPRING 15,2015,85300,15388,3600,8500,1750,1000,0,0,16131
2120,FALL 14,2015,48947,3270,9550,1000,0,0,0,1240,1500
2120,SPRING 15,2015,48947,3270,9550,0,0,0,0,930,1500
2121,FALL 14,2015,259572,86485,10200,0,0,0,0,0,0
2121,SPRING 15,2015,259572,86485,10200,0,0,0,0,0,0
2122,FALL 14,2015,10353,90,9550,0,1750,1000,0,2840,2500
2122,SPRING 15,2015,10353,90,9550,0,1750,1000,0,2840,2500
2123,FALL 14,2015,95303,23308,4800,0,1750,1000,0,0,8500
2123,SPRING 15,2015,95303,23308,4550,0,1750,1000,0,0,8500
2124,FALL 14,2015,314707,42983,6400,500,0,2750,0,0,36706
2124,SPRING 15,2015,314707,42983,6400,500,0,2750,0,0,14706
2125,FALL 14,2015,247365,76107,13600,1545,0,2750,0,0,5961
2125,SPRING 15,2015,247365,76107,13600,1442,0,2750,0,0,5961
2126,FALL 14,2015,0,0,4150,0,0,0,0,0,0
2126,SPRING 15,2015,0,0,4150,0,0,0,0,0,0
2127,FALL 14,2015,0,0,4900,0,0,0,0,0,0
2127,SPRING 15,2015,0,0,4650,0,0,0,0,0,0
2128,FALL 14,2015,129459,33933,7150,1898,0,0,0,0,1500
2128,SPRING 15,2015,129459,33933,6900,1692,0,0,0,0,1500
2129,FALL 14,2015,49439,5486,13600,1648,1750,1000,0,0,2500
2129,SPRING 15,2015,49439,5486,13600,1236,1750,1000,0,0,2500
2130,FALL 14,2015,52794,5005,0,0,1750,0,0,340,9563
2130,SPRING 15,2015,52794,5005,0,0,0,0,0,0,8063
2131,FALL 14,2015,69391,11337,0,0,1750,0,0,0,1500
2131,SPRING 15,2015,69391,11337,0,4356,1750,0,0,0,1500
2132,FALL 14,2015,1898,0,9100,0,1750,1000,0,2865,9419
2132,SPRING 15,2015,1898,0,9100,0,1750,1000,0,2865,9419
2133,FALL 14,2015,72142,3337,3550,0,1750,1000,0,1190,28073
2133,SPRING 15,2015,72142,3337,3300,0,1750,1000,0,893,26991
2133,SUMMER 15,2015,72142,3337,0,0,0,0,0,0,4500
2134,SPRING 15,2015,219267,148368,0,5856,0,0,0,0,0
2134,SUMMER 15,2015,219267,148368,0,7220,0,0,0,0,0
2135,FALL 14,2015,137695,40896,10350,2500,0,0,0,0,0
2135,SPRING 15,2015,137695,40896,10100,2500,0,0,0,0,0
2136,FALL 14,2015,50964,2908,4992,1,0,0,0,1390,0
2136,SPRING 15,2015,50964,2908,4992,0,0,0,0,1390,0
2137,FALL 14,2015,62314,72785,6350,0,0,2500,0,0,0
2137,SPRING 15,2015,62314,72785,7636,0,0,2500,0,0,0
2138,FALL 14,2015,0,0,4650,1250,0,0,0,0,0
2138,SPRING 15,2015,0,0,4400,3750,0,0,0,0,0
2139,FALL 14,2015,135659,14467,3500,0,1750,3000,0,0,0
2140,FALL 14,2015,75900,9916,7200,0,0,0,0,0,0
2140,SPRING 15,2015,75900,9916,7200,0,0,0,0,0,0
2141,FALL 14,2015,91435,14194,5300,0,0,2750,0,0,13350
2141,SPRING 15,2015,91435,14194,5050,0,0,2750,0,0,13350
2142,FALL 14,2015,32000,5672,12500,1442,0,0,0,0,1500
2142,SPRING 15,2015,32000,5672,2500,1546,0,0,0,0,0
2143,FALL 14,2015,58930,5248,0,0,1750,1000,0,0,15974
2143,SPRING 15,2015,58930,5248,0,0,1750,1000,0,0,15974
2143,SUMMER 15,2015,58930,5248,0,0,1125,500,0,0,6912
2144,FALL 14,2015,40954,4102,5750,0,1750,1000,2500,790,0
2144,SPRING 15,2015,40954,4102,5750,0,1750,1000,2500,790,13089
2145,FALL 14,2015,348399,52337,6900,1232,0,0,0,0,1500
2145,SPRING 15,2015,348399,52337,6650,1232,0,0,0,0,1500
2146,SUMMER 14,2014,42144,871,0,0,0,0,0,1199,7910
2146,FALL 14,2015,34881,0,0,0,0,0,0,2865,15360
2146,SPRING 15,2015,34881,0,0,0,0,0,0,2865,15360
2146,SUMMER 15,2015,34881,0,0,0,0,0,0,0,14976
2147,FALL 14,2015,109129,20551,4000,0,0,0,0,0,0
2147,SPRING 15,2015,109129,20551,4000,0,0,0,0,0,0
2149,FALL 14,2015,82000,5631,13600,1545,1750,1000,0,0,1500
2149,SPRING 15,2015,82000,5631,13600,1442,1750,1000,0,0,1500
2150,FALL 14,2015,53740,2677,9900,1648,1750,1000,0,1540,8143
2150,SPRING 15,2015,53740,2677,9650,1648,1750,1000,0,1540,8143
2151,FALL 14,2015,43653,3240,8400,3578,1750,1000,0,1240,1500
2151,SPRING 15,2015,43653,3240,8150,3732,1750,1000,0,1240,1500
2152,FALL 14,2015,0,0,9500,0,0,0,0,0,0
2152,SPRING 15,2015,0,0,9250,0,0,0,0,0,0
2153,FALL 14,2015,98339,18881,9100,1415,1750,1000,0,0,1500
2154,FALL 14,2015,0,0,7500,250,0,0,0,0,0
2154,SPRING 15,2015,0,0,7250,250,0,0,0,0,0
2155,FALL 14,2015,238739,64719,4100,0,0,2750,0,0,15096
2155,SPRING 15,2015,238739,64719,4100,0,0,2750,0,0,15096
2156,FALL 14,2015,144553,13663,9250,1078,1750,1000,0,0,9000
2156,SPRING 15,2015,144553,13663,9000,1078,1750,1000,0,0,9000
2157,FALL 14,2015,27350,7645,8600,0,1750,1000,0,0,0
2157,SPRING 15,2015,27350,7645,8350,0,1750,1000,0,0,0
2158,FALL 14,2015,91613,12980,13600,1339,0,0,0,0,1500
2158,SPRING 15,2015,91613,12980,13600,1545,0,0,0,0,1500
2158,SUMMER 15,2015,91613,12980,0,0,2250,1000,0,0,5200
2159,FALL 14,2015,21651,10,8200,0,1750,1000,0,2840,10066
2159,SPRING 15,2015,21651,10,8200,0,1750,1000,0,2840,10066
2160,FALL 14,2015,100092,10228,3900,0,1750,1000,0,0,0
2160,SPRING 15,2015,100092,10228,3650,0,1750,1000,0,0,10000
2161,FALL 14,2015,0,0,9150,0,0,0,0,0,0
2161,SPRING 15,2015,0,0,8900,0,0,0,0,0,0
2162,FALL 14,2015,151604,34444,7000,500,0,0,0,0,0
2163,FALL 14,2015,122000,35689,6650,1250,0,0,0,0,1500
2163,SPRING 15,2015,122000,35689,6400,1250,0,0,0,0,1500
2164,FALL 14,2015,60252,1373,8250,0,1750,3000,1500,2190,2240
2164,SPRING 15,2015,60252,1373,8250,0,1750,3000,1500,2190,2240
2165,FALL 14,2015,59001,13862,7250,0,0,0,0,0,0
2165,SPRING 15,2015,59001,13862,7000,0,0,0,0,0,0
2166,FALL 14,2015,42496,3282,0,0,1750,1000,0,1240,24000
2166,SPRING 15,2015,42496,3282,0,5856,1750,1000,0,1240,19908
2166,SUMMER 15,2015,42496,3282,0,0,1750,1000,0,0,33942
2167,FALL 14,2015,226200,31834,6400,0,0,0,0,0,1500
2167,SPRING 15,2015,226200,31834,6400,0,0,0,0,0,1500
2168,FALL 14,2015,102191,39607,7300,0,0,0,0,0,0
2168,SPRING 15,2015,102191,39607,7050,0,0,0,0,0,0
2169,FALL 14,2015,125221,27857,7500,1000,0,0,0,0,0
2169,SPRING 15,2015,125221,27857,7500,1000,0,0,0,0,0
2170,FALL 14,2015,54311,4524,5500,1500,1750,1000,0,590,36516
2170,SPRING 15,2015,54311,4524,5500,1500,1750,1000,0,590,13516
2171,FALL 14,2015,29947,0,9550,0,1750,1000,0,2865,1500
2171,SPRING 15,2015,29947,0,9550,0,1750,1000,0,2865,2500
2172,FALL 14,2015,0,0,5500,1,0,0,0,0,0
2172,SPRING 15,2015,0,0,5500,0,0,0,0,0,0
2173,FALL 14,2015,397410,74692,4900,0,0,0,0,0,0
2173,SPRING 15,2015,397410,74692,4650,0,0,0,0,0,0
2174,FALL 14,2015,155000,52283,6950,2295,0,2750,0,0,2000
2174,SPRING 15,2015,155000,52283,6700,2089,0,2750,0,0,2000
2175,FALL 14,2015,85370,12289,5500,2750,1750,1000,0,0,15072
2176,FALL 14,2015,93116,13851,3850,0,1750,1000,0,0,28756
2176,SPRING 15,2015,93116,13851,3850,0,1750,1000,0,0,28756
2177,FALL 14,2015,22730,0,5400,0,1750,1000,0,2865,24300
2177,SPRING 15,2015,22730,0,5150,0,1750,1000,0,2865,37255
2177,SUMMER 15,2015,22730,0,0,0,0,0,0,0,3869
2178,FALL 14,2015,9880,0,3550,0,0,0,0,2865,1500
2178,SPRING 15,2015,9880,0,3300,0,0,0,0,2865,1500
2179,FALL 14,2015,183573,22503,5700,0,1750,1000,0,0,38531
2179,SPRING 15,2015,183573,22503,5450,0,1750,1000,0,0,15531
2180,FALL 14,2015,226400,64440,7200,0,0,0,0,0,0
2180,SPRING 15,2015,226400,64440,7200,0,0,0,0,0,0
2181,FALL 14,2015,38924,6511,9550,0,1750,1000,0,0,1500
2181,SPRING 15,2015,38924,6511,9550,0,1750,1000,0,0,1500
2182,FALL 14,2015,53647,5199,6150,0,1750,1000,0,0,14956
2182,SPRING 15,2015,53647,5199,6150,0,1750,1000,0,0,14956
2183,FALL 14,2015,293586,146728,5400,500,0,2750,0,0,0
2183,SPRING 15,2015,293586,146728,5150,500,0,2750,0,0,0
2184,FALL 14,2015,132397,30698,0,0,1750,1000,0,0,15360
2184,SPRING 15,2015,132397,30698,0,0,1750,1000,0,0,15360
2185,FALL 14,2015,0,0,6750,0,0,0,0,0,0
2185,SPRING 15,2015,0,0,6750,0,0,0,0,0,0
2186,FALL 14,2015,36000,0,4350,0,0,0,0,2865,13891
2186,SPRING 15,2015,36000,0,4350,0,0,0,0,2865,13891
2187,FALL 14,2015,560,0,6200,0,1750,3000,2750,2865,0
2188,FALL 14,2015,94249,18584,3850,0,1750,1000,0,0,17256
